LAT,,,,,20.4737,20.4737,20.4737,20.4737
LON,,,,,106.023,106.023,106.023,106.023
ASL,,,,,4,4,4,4
CITY,,,,,Hà Nội,Hà Nội,Hà Nội,Hà Nội
DOMAIN,,,,,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL,NEMSGLOBAL
LEVEL,,,,,2 m above gnd,sfc,10 m above gnd,10 m above gnd
NAME,,,,,Temperature,Total Precipitation,Wind Speed,Wind Direction
UNIT,,,,,°C,mm,km/h,°
AGGREGATION,,,,,,,,
UTC_OFFSET,,,,,7,7,7,7
,,,,,,,,
Year,Month,Day,Hour,Minute,Temperature,Total_Precipitation,Wind_Speed,Wind_Direction
2018,1,21,8,0,18.88,0.3,4.2,30.96
2018,1,21,9,0,19.19,0.2,4.51,28.61
2018,1,21,10,0,19.52,0.2,4.69,32.47
2018,1,21,11,0,19.87,0.1,5.19,33.69
2018,1,21,12,0,20.29,0.1,5.9,37.57
2018,1,21,13,0,20.66,0,6.92,38.66
2018,1,21,14,0,20.82,0,7.93,39.47
2018,1,21,15,0,20.79,0.1,8.91,43.36
2018,1,21,16,0,20.63,0.1,9.42,43.45
2018,1,21,17,0,20.3,0.1,9.42,43.45
2018,1,21,18,0,19.92,0.3,8.4,43.26
2018,1,21,19,0,21.47,0,10.45,88.03
2018,1,21,20,0,21.16,0,9.39,85.6
2018,1,21,21,0,20.95,0,8.4,80.13
2018,1,21,22,0,20.75,0,7.42,75.96
2018,1,21,23,0,20.6,0,6.62,67.62
2018,1,22,0,0,20.44,0.1,5.99,57.26
2018,1,22,1,0,20.34,0.2,5.62,50.19
2018,1,22,2,0,20.26,0.3,5.62,39.81
2018,1,22,3,0,20.2,0.4,5.4,36.87
2018,1,22,4,0,20.13,0.4,5.62,39.81
2018,1,22,5,0,20.05,0.4,5.6,45
2018,1,22,6,0,19.97,0.4,5.62,50.19
2018,1,22,7,0,19.93,0.4,5.69,55.3
2018,1,22,8,0,20.13,0.4,6.44,63.43
2018,1,22,9,0,20.32,0.3,6.83,71.57
2018,1,22,10,0,20.52,0.3,6.83,71.57
2018,1,22,11,0,20.76,0.4,6.64,77.47
2018,1,22,12,0,21.28,0,7.21,87.14
2018,1,22,13,0,21.81,0,8.31,94.97
2018,1,22,14,0,22.12,0,9.96,102.53
2018,1,22,15,0,22.23,0,11.84,109.54
2018,1,22,16,0,22.04,0,13.24,112.38
2018,1,22,17,0,21.51,0,13.85,114.57
2018,1,22,18,0,20.61,0,13.68,116.57
2018,1,22,19,0,20.41,0,13.28,122.83
2018,1,22,20,0,19.99,0,12.03,128.93
2018,1,22,21,0,19.41,0,9.69,131.99
2018,1,22,22,0,18.96,0,8.16,138.58
2018,1,22,23,0,18.72,0,6.64,139.4
2018,1,23,0,0,18.43,0,4.84,138.01
2018,1,23,1,0,18.26,0,3.32,130.6
2018,1,23,2,0,18.09,0,2.62,105.95
2018,1,23,3,0,18.14,0,2.52,90
2018,1,23,4,0,18.18,0,2.97,75.96
2018,1,23,5,0,18.15,0,3.08,69.44
2018,1,23,6,0,18.09,0,3.32,77.47
2018,1,23,7,0,18.14,0,3.67,78.69
2018,1,23,8,0,18.41,0,3.62,84.29
2018,1,23,9,0,18.87,0,3.96,90
2018,1,23,10,0,19.51,0,4.69,94.4
2018,1,23,11,0,20.24,0,5.51,101.31
2018,1,23,12,0,21.05,0,6.38,106.39
2018,1,23,13,0,21.73,0,7.75,111.8
2018,1,23,14,0,22.22,0,9.36,112.62
2018,1,23,15,0,22.84,0,11.3,112.48
2018,1,23,16,0,22.54,0,12.43,112.11
2018,1,23,17,0,22.08,0,12.9,112.99
2018,1,23,18,0,21.31,0,12.72,115.11
2018,1,23,19,0,20.56,0,12.1,112.75
2018,1,23,20,0,19.75,0,10.97,113.2
2018,1,23,21,0,19.26,0,9.83,113.75
2018,1,23,22,0,19.86,0,9.18,115.56
2018,1,23,23,0,19.76,0,8.22,118.81
2018,1,24,0,0,19.72,0,6.92,117.9
2018,1,24,1,0,19.67,0,6.3,120.96
2018,1,24,2,0,19.63,0,5.5,121.61
2018,1,24,3,0,19.61,0,5,120.26
2018,1,24,4,0,19.6,0,4.83,116.57
2018,1,24,5,0,19.6,0,5.48,113.2
2018,1,24,6,0,19.57,0.1,5.96,115.02
2018,1,24,7,0,19.62,0,6.61,119.36
2018,1,24,8,0,19.95,0,7.79,123.69
2018,1,24,9,0,20.37,0,9,126.87
2018,1,24,10,0,21.07,0,9.69,131.99
2018,1,24,11,0,21.79,0,10.01,142.31
2018,1,24,12,0,22.57,0,11.27,153.43
2018,1,24,13,0,23.33,0,13.44,159.62
2018,1,24,14,0,23.8,0,15.38,159.44
2018,1,24,15,0,24.01,0,16.42,154
2018,1,24,16,0,23.7,0,16.49,148.39
2018,1,24,17,0,22.97,0,16.2,143.13
2018,1,24,18,0,21.95,0,15.04,137.91
2018,1,24,19,0,21.25,0,15.04,137.91
2018,1,24,20,0,20.99,0,13.49,136.08
2018,1,24,21,0,20.83,0,12.74,137.29
2018,1,24,22,0,20.72,0,11.99,138.65
2018,1,24,23,0,20.66,0.1,10.97,138.99
2018,1,25,0,0,20.62,0.1,10.44,136.4
2018,1,25,1,0,20.59,0.1,9.67,135
2018,1,25,2,0,20.58,0.1,8.4,133.26
2018,1,25,3,0,20.59,0.1,7.93,129.47
2018,1,25,4,0,20.61,0.2,7.2,126.87
2018,1,25,5,0,20.64,0.1,7.2,126.87
2018,1,25,6,0,20.66,0,7.49,125.22
2018,1,25,7,0,20.75,0.1,8.09,122.28
2018,1,25,8,0,21.19,0.2,9.29,125.54
2018,1,25,9,0,21.68,0.1,10.46,130.82
2018,1,25,10,0,22.24,0.1,11.71,135
2018,1,25,11,0,22.78,0,13.9,143.43
2018,1,25,12,0,23.52,0,15.28,145.56
2018,1,25,13,0,23.6,0,16.14,141.34
2018,1,25,14,0,23.59,0,17.61,139.14
2018,1,25,15,0,23.62,0,18.08,134.19
2018,1,25,16,0,23.3,0,17.88,130.1
2018,1,25,17,0,22.94,0,17.37,124.02
2018,1,25,18,0,21.98,0,15.95,118.3
2018,1,25,19,0,21.96,0,14.69,126.03
2018,1,25,20,0,21.24,0,12.9,120.14
2018,1,25,21,0,21.46,0,12.07,116.57
2018,1,25,22,0,21.44,0,11.59,115.77
2018,1,25,23,0,21.34,0,10.5,112.17
2018,1,26,0,0,21.3,0,9.9,109.09
2018,1,26,1,0,21.15,0,9.61,102.99
2018,1,26,2,0,21.02,0,9.03,94.57
2018,1,26,3,0,20.94,0,9.01,92.29
2018,1,26,4,0,20.87,0.1,9.72,90
2018,1,26,5,0,20.85,0.1,10.45,91.97
2018,1,26,6,0,20.8,0.1,11.93,95.19
2018,1,26,7,0,20.82,0,13.44,97.7
2018,1,26,8,0,21.11,0.1,15.27,98.13
2018,1,26,9,0,21.42,0.1,17.94,100.41
2018,1,26,10,0,21.59,0.2,19.42,100.68
2018,1,26,11,0,21.76,0.3,20.19,101.31
2018,1,26,12,0,21.93,0.4,20.97,101.89
2018,1,26,13,0,21.99,0.2,21.32,101.69
2018,1,26,14,0,21.93,0,22.45,102.03
2018,1,26,15,0,21.82,0.1,23.51,101.48
2018,1,26,16,0,21.48,0.1,24.09,99.46
2018,1,26,17,0,20.81,0.2,24.03,98.62
2018,1,26,18,0,19.91,0.2,23.22,97.13
2018,1,26,19,0,20.51,0,23.44,100.62
2018,1,26,20,0,19.84,0,22.15,97.47
2018,1,26,21,0,19.28,0,20.96,94.93
2018,1,26,22,0,18.8,0,19.45,92.12
2018,1,26,23,0,18.45,0,19.08,90
2018,1,27,0,0,18.15,0,18.75,86.7
2018,1,27,1,0,17.81,0.1,18.13,83.16
2018,1,27,2,0,17.51,0.1,17.23,79.16
2018,1,27,3,0,17.26,0.2,16.33,75.96
2018,1,27,4,0,17.01,0.4,15.83,72.8
2018,1,27,5,0,16.8,0.4,15.14,72
2018,1,27,6,0,16.62,0.4,14.92,70.25
2018,1,27,7,0,16.53,0.4,14.37,67.93
2018,1,27,8,0,16.66,0.5,13.85,65.43
2018,1,27,9,0,16.82,0.5,13.36,62.74
2018,1,27,10,0,16.96,0.4,13.04,62.02
2018,1,27,11,0,17.11,0.4,12.59,59.04
2018,1,27,12,0,17.21,0.4,11.98,57.26
2018,1,27,13,0,17.29,0.4,11.3,52.77
2018,1,27,14,0,17.27,0.3,10.97,48.99
2018,1,27,15,0,17.19,0.3,11.21,47.6
2018,1,27,16,0,17.01,0.3,10.95,46.33
